,url,outlet,Author,Date,Title,page_num
260,https://www.texastribune.org/2018/10/26/army-corps-texas-officials-propose-hurricane-protection-plan-houston/,Texas Tribune,KIAH COLLIER,"OCT. 26, 2018","Army Corps, Texas officials propose sweeping hurricane protection plan",260
261,https://www.texastribune.org/2018/10/25/texas-doctors-seek-more-opioid-addiction-treatment-options-under-medic/,Texas Tribune,MARISSA EVANS,"OCT. 25, 2018",Texas doctors seek more opioid addiction treatment options under Medicaid,261
262,https://www.texastribune.org/2018/10/31/texas-subsidized-child-care/,Texas Tribune,ALLYSON WALLER,"OCT. 31, 2018",Over a million Texas children could qualify for subsidized child care — but less than 10 percent of them receive it,262
263,https://www.texastribune.org/2018/11/01/14th-amendment-undocumented-immigrants-citizenship-texas/,Texas Tribune,HANNAH WILEY,"NOV. 1, 2018",Undocumented immigrants say a better life – not children's citizenship – the main reason they come to Texas,263
264,https://www.texastribune.org/2018/10/31/ut-tt-poll-texans-say-immigration-border-security-top-issues/,Texas Tribune,ROSS RAMSEY,"OCT. 31, 2018","Texans’ top issues facing the state? Immigration and border security, according to the UT/TT poll",264
265,https://www.texastribune.org/2018/10/26/migrant-mother-denied-surgery-scar-ice-detention/,Texas Tribune,HANNAH WILEY,"OCT. 26, 2018","After ICE detained this migrant in Texas, her C-section scar ripped open and she was denied surgery for 4 months",265
266,https://www.texastribune.org/2018/10/25/uh-and-unt-hsc-given-go-ahead-open-medical-schools/,Texas Tribune,SHANNON NAJMABADI,"OCT. 25, 2018",Texas higher education board approves medical schools for University of Houston and UNT Health Science Center,266
267,https://www.texastribune.org/2018/10/31/prominent-attorney-tony-buzbee-says-hes-running-houston-mayor/,Texas Tribune,SHANNON NAJMABADI,"OCT. 31, 2018","Boisterous attorney, political donor Tony Buzbee says he’s running for Houston mayor in 2019",267
268,https://www.texastribune.org/2018/10/30/honduran-migrant-caravan-border-trump-threats/,Texas Tribune,JAY ROOT,"OCT. 30, 2018",Honduran migrants following the caravan continue on despite Donald Trump’s threats,268
269,https://www.texastribune.org/2022/09/06/glenn-hegar-comptroller-texas-election/,Texas Tribune,KAREN BROOKS HARPER,"SEPT. 6, 2022",Comptroller Glenn Hegar is reminding voters he’s a Republican ahead of his November election,269
270,https://www.texastribune.org/2022/09/06/texas-2022-election-greg-abbott-beto-orourke/,Texas Tribune,PATRICK SVITEK,"SEPT. 6, 2022","Not so fast: Greg Abbott, Texas Republicans face a complex election landscape after abortion ruling, Uvalde shooting",270
271,https://www.texastribune.org/2022/09/01/greg-abbott-beto-orourke-debate/,Texas Tribune,PATRICK SVITEK,"SEPT. 1, 2022","Gov. Greg Abbott, Beto O’Rourke agree to debate Sept. 30 in Edinburg",271
272,https://www.texastribune.org/2022/09/02/beto-orourke-rural-texas/,Texas Tribune,PATRICK SVITEK,"SEPT. 2, 2022",Beto O’Rourke confronts a formidable GOP firewall as he woos rural Texans,272
273,https://www.texastribune.org/2022/09/06/texas-abbott-grid-fall/,Texas Tribune,MITCHELL FERMAN,"SEPT. 6, 2022","Gov. Greg Abbott touts Texas power grid’s readiness heading into fall, election season",273
274,https://www.texastribune.org/2022/09/07/texas-eddie-lucio-dan-patrick-endorsement/,Texas Tribune,PATRICK SVITEK,"SEPT. 7, 2022",Democratic state Sen. Eddie Lucio Jr. endorses Republican Lt. Gov. Dan Patrick for reelection,274
275,https://www.texastribune.org/series/texas-2022-election-voting/?page=7,Texas Tribune,PATRICK SVITEK,BY PATRICK SVITEK,Texas 2022 Elections,275
276,https://www.texastribune.org/2022/09/02/beto-orourke-ad-buy-texas-governor/,Texas Tribune,PATRICK SVITEK,"SEPT. 2, 2022",Beto O’Rourke to lay down initial $10 million on fall TV ads,276
277,https://www.texastribune.org/2022/09/04/glen-whitley-mike-collier-dan-patrick/,Texas Tribune,SNEHA DEY,"SEPT. 4, 2022",Two Republican foes of Dan Patrick support Democrat Mike Collier for lieutenant governor,277
278,https://www.texastribune.org/2022/09/04/greg-abbott-beto-orourke-defund-police/,Texas Tribune,SNEHA DEY,"SEPT. 4, 2022",Greg Abbott to launch television ad targeting Beto O’Rourke over police funding,278
279,https://www.texastribune.org/2022/09/01/liz-cheney-texas-tribune-festival/,Texas Tribune,EVAN SMITH,"SEPT. 1, 2022",T-Squared: Liz Cheney will close #TribFest22,279
280,https://www.texastribune.org/2022/09/06/ted-cruz-gay-marriage-bill/,Texas Tribune,STEPHEN NEUKAM,"SEPT. 6, 2022",Ted Cruz says he will vote against bill to codify same-sex marriage protections,280
281,https://www.texastribune.org/2022/09/05/alamo-abortion-clinic-moving/,Texas Tribune,JINITZAIL HERNÁNDEZ,"SEPT. 5, 2022","Video: As San Antonio abortion clinic closes, its director worries about who is left behind",281
282,https://www.texastribune.org/2022/09/02/tribcast-abbott-orourke/,Texas Tribune,MATTHEW WATKINS,"SEPT. 2, 2022",TribCast: Greg Abbott and Beto O’Rourke enter the homestretch,282
283,https://www.texastribune.org/2022/09/02/texas-state-board-social-studies-review/,Texas Tribune,BRIAN LOPEZ,"SEPT. 2, 2022",Conservative backlash pushes Texas social studies curriculum review to 2025,283
284,https://www.texastribune.org/2022/09/01/texas-oath-keepers-kellye-sorelle/,Texas Tribune,JOLIE MCCULLOUGH,"SEPT. 1, 2022","Texan Kellye SoRelle, lawyer for Oath Keepers, is charged in Jan. 6 insurrection",284
285,https://www.texastribune.org/2022/09/07/texas-oath-keepers-adl/,Texas Tribune,SNEHA DEY,"SEPT. 7, 2022","Two constables, four police chiefs and over 3,000 other Texans were members of the Oath Keepers, report says",285
286,https://www.texastribune.org/2022/08/31/greg-abbott-assault-rifle-raise-age/,Texas Tribune,SNEHA DEY,"AUG. 31, 2022",Abbott says raising the age to buy an assault-style rifle is “unconstitutional” based on recent court rulings,286
287,https://www.texastribune.org/2022/09/02/texas-migrant-bus-cost/,Texas Tribune,STEPHEN NEUKAM,"SEPT. 2, 2022",Gov. Greg Abbott’s migrant busing program is what asylum advocates wanted all along,287
288,https://www.texastribune.org/2022/09/06/tceq-microplastics-nurdle-pollution/,Texas Tribune,ERIN DOUGLAS,"SEPT. 6, 2022",Texas regulators proposed cracking down on harmful plastic “nurdles” — and then changed their minds,288
289,https://www.texastribune.org/2022/08/31/texas-austin-homeless-camping-ban/,Texas Tribune,LUCY TOMPKINS,"AUG. 31, 2022",Austin voters banned homeless people from camping in public spaces. The city is creating housing for them but not fast enough.,289
290,https://www.texastribune.org/2022/09/02/va-abortions-veterans-texas/,Texas Tribune,ALLISON P. ERICKSON,"SEPT. 2, 2022",Veterans Affairs says it will provide abortions — even in Texas,290
291,https://www.texastribune.org/2022/09/07/texas-hemp-drought-agriculture/,Texas Tribune,SNEHA DEY,"SEPT. 7, 2022",Hemp was supposed to save Texas farmers during a drought. It hasn’t yet.,291
292,https://www.texastribune.org/2022/09/01/texas-housing-market-cooling/,Texas Tribune,JOSHUA FECHTER,"SEPT. 1, 2022",Texas’ housing market shows signs of cooling down after the pandemic drove it to new heights,292
293,https://www.texastribune.org/2022/08/31/in-god-we-trust-texas-schools/,Texas Tribune,WILLIAM MELHADO,"AUG. 31, 2022",A conservative school district and Texas lawmaker try to outmaneuver efforts to subvert “In God We Trust” law,293
294,https://www.texastribune.org/2022/08/31/texas-12-million-migrant-busing-program/,Texas Tribune,POOJA SALHOTRA,"AUG. 31, 2022",Gov. Greg Abbott’s migrant busing program costs Texas $12 million,294
295,https://www.texastribune.org/2022/08/31/texas-drought-cotton-farming-economy/,Texas Tribune,JAYME LOZANO,"AUG. 31, 2022",Texas’ cotton industry is facing its worst harvest in years — costing the state more than $2 billion,295
296,https://www.texastribune.org/2022/09/02/texas-oil-epa-export-terminal-corpus-christi/,Texas Tribune,ERIN DOUGLAS,"SEPT. 2, 2022","EPA reverses course, rejects permit for massive oil exporting project offshore from Corpus Christi",296
297,https://www.texastribune.org/2022/09/07/texas-HIV-ACA-lawsuit/,Texas Tribune,ELEANOR KLIBANOFF,"SEPT. 7, 2022","Religious employers need not cover PrEP in their health plans, federal judge rules",297
298,https://www.texastribune.org/2022/09/03/migrants-drown-crossing-rio-grande/,Texas Tribune,WILLIAM MELHADO,"SEPT. 3, 2022",Authorities report nine drowning victims after deadly Rio Grande crossing,298
299,https://www.texastribune.org/2022/09/03/emergency-contraception-access-rape-victim-abbott/,Texas Tribune,WILLIAM MELHADO,"SEPT. 3, 2022",Gov. Greg Abbott said rape victims can take Plan B. But emergency contraception isn’t widely available for the state’s poorest people.,299
300,https://www.texastribune.org/2022/09/01/texas-heat-index-study/,Texas Tribune,ALLISON P. ERICKSON,"SEPT. 1, 2022","Texas’ heat index could reach 125 degrees over the next 30 years, study finds",300
301,https://www.texastribune.org/2022/08/31/texas-migrant-buses-chicago-lori-lightfoot/,Texas Tribune,WILLIAM MELHADO,"AUG. 31, 2022",Chicago Mayor Lori Lightfoot’s office calls Gov. Greg Abbott’s migrant busing strategy “racist”,301
302,https://www.texastribune.org/2022/09/02/texas-wastewater-oil-gas-reuse/,Texas Tribune,INSIDE CLIMATE NEWS,"SEPT. 2, 2022","Texas’ oil and gas industry will produce “massive amount” of toxic wastewater with few reuse options, study finds",302
303,https://www.texastribune.org/2022/09/01/texas-daca-undocumented-court-ruling/,Texas Tribune,URIEL J. GARCÍA,"SEPT. 1, 2022","With a court ruling looming, young Texas immigrants prepare for the possible end of DACA",303
304,https://www.texastribune.org/2022/09/06/uvalde-school-shooting-dps-investigation/,Texas Tribune,WILLIAM MELHADO,"SEPT. 6, 2022",Five Department of Public Safety officers face a formal investigation over Uvalde shooting response,304
305,https://www.texastribune.org/2022/09/07/uvalde-first-day-of-school/,Texas Tribune,BRIAN LOPEZ,"SEPT. 7, 2022",“I’m scared that it might happen again”: Uvalde parents send their kids back to school,305
306,https://www.texastribune.org/2022/09/02/migrants-death-rio-grande-texas/,Texas Tribune,THE WASHINGTON POST,"SEPT. 2, 2022",Eight migrants dead after dozens swept downriver along Rio Grande,306
307,https://www.texastribune.org/2022/09/06/texas-state-police-uvalde-shooting/,Texas Tribune,LOMI KRIEL,"SEPT. 6, 2022",91 Texas state troopers responded to the Uvalde massacre. Their bosses have deflected scrutiny and blame.,307
308,https://www.texastribune.org/2022/09/05/rio-grande-valley-school-ratings/,Texas Tribune,BRIAN LOPEZ,"SEPT. 5, 2022",High-poverty schools struggle to earn Texas’ highest rating. Some in the Rio Grande Valley break that trend.,308
309,https://www.texastribune.org/2022/09/06/uvalde-back-to-school/,Texas Tribune,EVAN L’ROY,"SEPT. 6, 2022",Photos from Uvalde: How a grief-stricken community prepared to send its children back to school,309
310,https://www.texastribune.org/topics/energy/?page=2,Texas Tribune,PERLA TREVIZO,"BY PERLA TREVIZO, THE TEXAS TRIBUNE AND PROPUBLICA, AND MIKE HIXENBAUGH, NBC NEWS",Energy,310
311,https://www.texastribune.org/2022/09/08/texas-voting-elections-2022/,Texas Tribune,MARÍA MÉNDEZ,"SEPT. 8, 2022",Here’s how to vote in Texas’ Nov. 8 midterm elections,311
312,https://www.texastribune.org/2022/09/15/texas-elections-2022/,Texas Tribune,EMMA WILLIAMS,"SEPT. 15, 2022","Why does Texas have so many elections, and why do few people vote in them?",312
313,https://www.texastribune.org/2022/09/09/greg-abbott-beto-orourke-tv-ads/,Texas Tribune,PATRICK SVITEK,"SEPT. 9, 2022",Mysterious group targeting Gov. Greg Abbott reserves $6 million in TV ads ahead of November election,313
314,https://www.texastribune.org/2022/09/14/texas-true-the-vote-lawsuit-konnech/,Texas Tribune,NATALIA CONTRERAS,"SEPT. 14, 2022","Lawsuit alleges Texas’ True the Vote hacked data and targeted small election vendor with racist, defamatory campaign",314
315,https://www.texastribune.org/2022/09/15/ken-paxton-securities-fraud-deposition/,Texas Tribune,JAMES BARRAGÁN,"SEPT. 15, 2022",Texas AG Ken Paxton could be deposed about securities fraud accusations after election,315
